customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,country,state,city,zip_code,latitude,longitude,population,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,churn_reason
6769-DCQLI,Male,21,True,False,False,False,0,United States,California,Pope Valley,94567,38.672708,-122.403219,494,Q3,False,0,52,None,True,49.29,False,True,Fiber Optic,51,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,105.0,5426.85,0.0,0,2563.08,7989.93,2,Churned,True,85,4630,Other,Don't know
2433-KMEAS,Male,62,False,False,False,False,0,United States,California,Dublin,94568,37.713926,-121.928425,29636,Q3,False,0,22,Offer D,True,7.28,True,True,DSL,7,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,54.45,1127.35,0.0,0,160.16,1287.51,1,Churned,True,71,2445,Other,Don't know
2195-ZRVAX,Female,40,False,False,True,False,0,United States,California,Rodeo,94572,38.027218,-122.23463,8506,Q3,True,1,47,None,True,44.26,False,True,Cable,23,False,False,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,85.3,4045.65,0.0,0,2080.22,6125.87,2,Churned,True,90,3631,Other,Don't know
3550-SAHFP,Female,51,False,False,False,False,0,United States,California,Saint Helena,94574,38.581354,-122.296283,9423,Q3,False,0,33,None,True,20.29,True,True,Fiber Optic,30,False,False,False,False,False,True,True,False,Month-to-Month,True,Bank Withdrawal,83.35,2757.85,0.0,40,669.5699999999999,3467.42,2,Churned,True,66,5456,Price,Price too high
2011-TRQYE,Male,59,False,False,False,False,0,United States,California,Deer Park,94576,38.554383,-122.474773,223,Q3,False,0,18,Offer D,False,0.0,False,True,DSL,26,False,True,True,False,False,False,False,True,Month-to-Month,True,Credit Card,33.5,600.0,0.0,0,0.0,600.0,2,Churned,True,82,5474,Dissatisfaction,Product dissatisfaction
4873-ILOLJ,Male,64,False,False,False,False,0,United States,California,Sunol,94586,37.587494,-121.862856,790,Q3,False,0,24,None,True,32.49,False,True,Fiber Optic,23,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,90.35,2238.5,0.0,0,779.76,3018.26,1,Churned,True,67,5546,Competitor,Competitor had better devices
2725-KXXWT,Male,26,True,False,True,False,0,United States,California,Vallejo,94589,38.161321,-122.271588,42209,Q3,False,0,1,Offer E,True,23.06,False,True,Fiber Optic,52,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,90.75,90.75,0.0,0,23.06,113.81,3,Churned,True,86,5460,Attitude,Attitude of support person
9565-DJPIB,Female,64,False,False,False,False,0,United States,California,Vallejo,94590,38.104705,-122.247387,37218,Q3,False,0,4,Offer E,True,36.76,True,True,Fiber Optic,20,False,True,False,False,True,False,False,True,Month-to-Month,False,Credit Card,89.6,365.65,0.0,0,147.04,512.6899999999999,1,Churned,True,87,4689,Competitor,Competitor had better devices
8348-HFYIV,Male,21,True,False,False,False,0,United States,California,Oakland,94601,37.776523,-122.219268,54876,Q3,False,0,2,Offer E,False,0.0,False,True,DSL,51,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,49.25,90.35,0.0,0,0.0,90.35,3,Churned,True,90,5775,Dissatisfaction,Limited range of services
6849-WLEYG,Male,43,False,False,False,True,3,United States,California,Emeryville,94608,37.83726,-122.287648,24589,Q3,False,0,1,None,True,11.91,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.75,19.75,0.0,0,11.91,31.66,3,Churned,True,92,2611,Attitude,Attitude of support person
4659-NZRUF,Female,64,False,False,False,False,0,United States,California,Oakland,94609,37.834341,-122.26437,21097,Q3,False,0,19,Offer D,True,32.87,True,True,Fiber Optic,17,True,True,False,False,False,True,True,False,Month-to-Month,True,Bank Withdrawal,95.15,1789.25,0.0,120,624.53,2533.7799999999997,3,Churned,True,78,5830,Price,Long distance charges
8429-XIBUM,Male,44,False,False,False,False,0,United States,California,Oakland,94618,37.84551,-122.235181,15438,Q3,False,0,22,Offer D,True,10.33,True,True,Fiber Optic,19,True,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,101.35,2317.1,0.0,0,227.26,2544.3599999999997,1,Churned,True,77,4694,Price,Extra data charges
2608-BHKFN,Female,46,False,False,False,False,0,United States,California,Berkeley,94703,37.863843,-122.275684,19763,Q3,False,0,4,None,True,12.58,False,True,Fiber Optic,19,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,70.05,266.9,0.0,0,50.32,317.21999999999997,1,Churned,True,89,3600,Competitor,Competitor had better devices
7341-LXCAF,Male,24,True,False,True,False,0,United States,California,Berkeley,94705,37.858898,-122.240512,12448,Q3,True,8,4,None,True,48.64,True,True,Fiber Optic,30,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.65,301.4,0.0,0,194.56,495.96,1,Churned,True,87,4013,Dissatisfaction,Product dissatisfaction
9462-MJUAW,Male,60,False,False,False,False,0,United States,California,Berkeley,94708,37.897743,-122.263124,10737,Q3,False,0,4,None,True,30.44,True,True,Cable,10,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,50.4,206.6,0.0,0,121.76,328.36,1,Churned,True,92,4399,Competitor,Competitor had better devices
8128-YVJRG,Female,61,False,False,False,False,0,United States,California,Berkeley,94709,37.878554,-122.26609,10147,Q3,False,0,7,None,True,40.32,True,True,Fiber Optic,18,True,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,79.65,604.7,0.0,0,282.24,886.94,1,Churned,True,81,4513,Attitude,Attitude of support person
1569-TTNYJ,Male,55,False,False,True,False,0,United States,California,Richmond,94805,37.941456,-122.320968,13984,Q3,True,1,5,None,True,1.16,True,True,Fiber Optic,7,False,True,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,78.75,412.1,0.0,10,5.8,427.90000000000003,2,Churned,True,72,3401,Other,Don't know
4749-VFKVB,Female,47,False,False,False,False,0,United States,California,Inverness,94937,38.099323,-122.945723,1004,Q3,False,0,1,None,True,46.49,True,True,DSL,14,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,50.1,50.1,0.0,0,46.49,96.59,2,Churned,True,90,4778,Other,Don't know
7598-UAASY,Male,19,True,False,True,False,0,United States,California,Marshall,94940,38.129308,-122.834815,406,Q3,True,1,2,Offer E,True,20.5,False,True,Fiber Optic,51,False,False,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,76.4,151.8,0.0,0,41.0,192.8,1,Churned,True,71,4340,Competitor,Competitor had better devices
7938-OUHIO,Male,28,True,False,False,False,0,United States,California,Mill Valley,94941,37.901371,-122.572024,28727,Q3,False,0,3,Offer E,True,32.76,False,True,Fiber Optic,73,False,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,98.7,293.65,0.0,0,98.28,391.92999999999995,3,Churned,True,72,3916,Attitude,Attitude of service provider
0431-APWVY,Female,37,False,False,True,False,0,United States,California,Novato,94949,38.067204,-122.524004,13361,Q3,True,1,28,None,True,18.31,False,True,Fiber Optic,13,False,False,False,False,True,True,True,True,One Year,True,Bank Withdrawal,90.1,2598.95,0.0,0,512.68,3111.6299999999997,3,Churned,True,91,5958,Other,Poor expertise of online support
3426-NIYYL,Male,47,False,False,False,False,0,United States,California,Sausalito,94965,37.848641,-122.515692,11213,Q3,False,0,15,Offer D,True,3.15,True,True,DSL,26,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,51.55,765.5,0.0,20,47.25,832.75,2,Churned,True,66,2087,Attitude,Attitude of support person
3387-VATUS,Male,44,False,False,False,False,0,United States,California,Aromas,95004,36.878364,-121.629781,3373,Q3,False,0,5,Offer E,True,40.15,True,True,Fiber Optic,19,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.85,462.8,0.0,0,200.75,663.55,3,Churned,True,69,5701,Attitude,Attitude of service provider
1143-NMNQJ,Female,39,False,False,False,False,0,United States,California,Boulder Creek,95006,37.171727,-122.142961,10520,Q3,False,0,2,None,True,14.07,True,True,Fiber Optic,6,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,85.7,169.8,0.0,0,28.14,197.94,2,Churned,True,95,2187,Attitude,Attitude of service provider
0415-MOSGF,Female,58,False,False,False,False,0,United States,California,Los Gatos,95030,37.222842,-121.988727,13290,Q3,False,0,1,Offer E,True,26.53,False,True,DSL,30,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,44.4,44.4,0.0,0,26.53,70.93,2,Churned,True,76,3204,Attitude,Attitude of support person
2495-INZWQ,Male,44,False,False,False,False,0,United States,California,San Juan Bautista,95045,36.810568,-121.503022,3402,Q3,False,0,4,Offer E,False,0.0,False,True,Cable,20,False,False,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,44.55,174.3,0.0,10,0.0,184.3,2,Churned,True,66,5605,Attitude,Attitude of service provider
4139-SUGLD,Male,41,False,False,True,True,3,United States,California,Santa Clara,95054,37.393554,-121.965114,13031,Q3,True,1,31,None,False,0.0,False,True,DSL,23,True,False,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,35.4,1077.5,0.0,0,0.0,1077.5,1,Churned,True,77,2067,Attitude,Attitude of service provider
6857-VWJDT,Female,45,False,False,False,False,0,United States,California,Santa Cruz,95060,36.993451,-122.098858,43192,Q3,False,0,1,Offer E,True,32.33,True,True,Fiber Optic,9,False,False,False,False,True,True,True,True,Month-to-Month,False,Credit Card,95.65,95.65,0.0,0,32.33,127.98,2,Churned,True,87,3473,Attitude,Attitude of service provider
5624-BQSSA,Female,19,True,False,False,False,0,United States,California,Santa Cruz,95065,37.031404,-121.981865,8365,Q3,False,0,1,None,True,40.48,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.95,20.95,0.0,0,40.48,61.42999999999999,1,Churned,True,70,4285,Price,Long distance charges
5577-OTWWW,Female,54,False,False,False,False,0,United States,California,San Jose,95120,37.186141,-121.843554,37090,Q3,False,0,15,Offer D,True,39.84,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,19.75,297.3,0.0,0,597.6,894.9000000000001,2,Churned,True,69,2428,Other,Moved
6100-QQHEB,Male,42,False,False,True,False,0,United States,California,San Jose,95121,37.304681,-121.809955,37127,Q3,True,1,17,Offer D,True,17.71,True,True,Fiber Optic,13,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,92.55,1515.1,0.0,0,301.07,1816.1699999999998,3,Churned,True,91,5775,Other,Moved
2691-NZETQ,Male,28,True,False,False,False,0,United States,California,San Jose,95130,37.277592,-121.986477,13481,Q3,False,0,9,Offer E,True,49.14,True,True,Fiber Optic,58,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,85.35,758.6,0.0,0,442.26,1200.8600000000001,2,Churned,True,89,2752,Competitor,Competitor offered higher download speeds
4404-HIBDJ,Female,48,False,False,False,False,0,United States,California,San Jose,95131,37.387027,-121.897775,26389,Q3,False,0,25,None,True,1.37,False,True,DSL,21,True,True,True,True,True,False,False,True,One Year,False,Credit Card,74.3,1863.8,0.0,0,34.25,1898.05,1,Churned,True,85,5175,Competitor,Competitor offered more data
7295-JOMMD,Female,34,False,False,False,False,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,Q3,False,0,4,Offer E,True,5.63,False,True,Fiber Optic,18,False,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,98.1,396.3,0.0,0,22.52,418.82,1,Churned,True,87,2895,Competitor,Competitor made better offer
5013-SBUIH,Female,63,False,False,False,False,0,United States,California,Stockton,95202,37.959706,-121.287669,7071,Q3,False,0,50,None,True,27.7,True,True,Fiber Optic,28,True,True,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,109.65,5551.15,0.0,0,1385.0,6936.15,1,Churned,True,84,5855,Competitor,Competitor had better devices
6023-YEBUP,Male,32,False,False,False,False,0,United States,California,Stockton,95210,38.033219,-121.297433,40611,Q3,False,0,3,Offer E,True,11.94,True,True,Cable,30,False,False,True,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,100.95,329.95,0.0,10,35.82,375.77,1,Churned,True,81,5351,Competitor,Competitor had better devices
7209-JCUDS,Male,25,True,False,False,False,0,United States,California,Stockton,95212,38.049457,-121.21653,6951,Q3,False,0,10,Offer D,True,40.22,False,True,Fiber Optic,41,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.9,1048.85,0.0,0,402.2,1451.05,1,Churned,True,83,2832,Competitor,Competitor had better devices
6158-DWPZT,Male,53,False,False,True,False,0,United States,California,Avery,95224,38.208336,-120.339938,115,Q3,True,1,9,Offer E,False,0.0,False,True,DSL,15,False,False,False,False,False,False,False,True,One Year,False,Bank Withdrawal,24.1,259.8,0.0,0,0.0,259.8,2,Churned,True,82,3195,Competitor,Competitor offered more data
3763-GCZHZ,Male,23,True,False,True,False,0,United States,California,Hathaway Pines,95233,38.184914,-120.364085,335,Q3,True,1,66,Offer A,True,20.07,True,True,Fiber Optic,85,False,True,False,True,True,True,True,True,One Year,True,Bank Withdrawal,104.05,6890.0,0.0,0,1324.6200000000001,8214.62,2,Churned,True,95,5504,Competitor,Competitor offered more data
0772-GYEQQ,Male,33,False,False,False,False,0,United States,California,Lodi,95240,38.123544,-121.159078,45755,Q3,False,0,3,Offer E,True,49.4,False,True,Fiber Optic,10,False,False,True,True,True,False,False,True,Month-to-Month,True,Credit Card,88.35,262.05,0.0,0,148.2,410.25,2,Churned,True,93,5202,Competitor,Competitor offered more data
4831-EOBFE,Male,43,False,False,True,False,0,United States,California,Mountain Ranch,95246,38.264262,-120.515133,1692,Q3,True,1,29,None,True,40.49,False,True,Fiber Optic,15,True,False,False,False,True,True,True,True,Month-to-Month,False,Credit Card,94.65,2649.15,0.0,0,1174.21,3823.36,1,Churned,True,70,5150,Other,Don't know
9170-GYZJC,Female,42,False,False,True,True,3,United States,California,Vallecito,95251,38.055562,-120.456298,460,Q3,True,1,41,None,True,45.26,True,True,Cable,56,True,True,True,True,False,True,True,True,Month-to-Month,False,Credit Card,79.9,3326.2,0.0,0,1855.6599999999999,5181.86,1,Churned,True,84,4734,Price,Price too high
2002-MZHWP,Female,24,True,False,False,False,0,United States,California,Delhi,95315,37.422961,-120.765493,10159,Q3,False,0,1,Offer E,True,26.12,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.5,20.5,0.0,0,26.12,46.620000000000005,2,Churned,True,76,3820,Price,Long distance charges
2004-OCQXK,Female,44,False,False,False,False,0,United States,California,Merced,95348,37.40122,-120.514191,23100,Q3,False,0,1,Offer E,True,44.94,False,True,Fiber Optic,16,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,81.95,81.95,0.0,0,44.94,126.89,1,Churned,True,85,5622,Competitor,Competitor had better devices
5027-QPKTE,Male,39,False,False,True,False,0,United States,California,Modesto,95350,37.671806,-121.007575,52872,Q3,True,1,7,Offer E,True,14.75,False,True,Fiber Optic,28,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,69.35,451.1,0.0,10,103.25,564.35,1,Churned,True,82,4292,Competitor,Competitor had better devices
2672-HUYVI,Female,53,False,False,False,False,0,United States,California,Newman,95360,37.343846,-121.039391,8504,Q3,False,0,6,None,True,11.81,False,True,Fiber Optic,24,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,91.1,455.3,0.0,0,70.86,526.16,2,Churned,True,68,2266,Price,Long distance charges
7508-MYBOG,Male,20,True,False,True,False,0,United States,California,Patterson,95363,37.410236,-121.320337,15536,Q3,True,1,14,Offer D,True,7.26,True,True,Fiber Optic,42,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,86.1,1235.55,0.0,0,101.64,1337.19,1,Churned,True,89,2177,Competitor,Competitor had better devices
0148-DCDOS,Male,41,False,False,False,False,0,United States,California,Planada,95365,37.329725,-120.306399,4150,Q3,False,0,25,None,True,34.88,True,True,Fiber Optic,8,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.7,2362.1,0.0,0,872.0000000000001,3234.1,1,Churned,True,82,5641,Competitor,Competitor had better devices
9992-RRAMN,Male,40,False,False,True,False,0,United States,California,Riverbank,95367,37.734971,-120.954271,16525,Q3,True,1,22,Offer D,True,16.2,True,True,Fiber Optic,17,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,85.1,1873.7,0.0,0,356.4,2230.1,1,Churned,True,68,5248,Dissatisfaction,Product dissatisfaction
0310-MVLET,Female,63,False,False,True,False,0,United States,California,Snelling,95369,37.521708,-120.426843,1158,Q3,True,1,61,None,True,49.33,True,True,Fiber Optic,7,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.15,6010.05,0.0,0,3009.13,9019.18,3,Churned,True,77,5612,Dissatisfaction,Service dissatisfaction
5696-QURRL,Male,31,False,False,False,False,0,United States,California,Waterford,95386,37.669516,-120.626964,8308,Q3,False,0,1,None,True,13.84,False,True,DSL,26,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,45.05,45.05,0.0,70,13.84,128.89,3,Churned,True,73,2644,Dissatisfaction,Network reliability
0495-RVCBF,Female,39,False,False,False,False,0,United States,California,Santa Rosa,95401,38.460517,-122.790335,36125,Q3,False,0,1,None,True,33.88,False,True,Fiber Optic,26,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,79.7,79.7,0.0,0,33.88,113.58000000000001,3,Churned,True,75,2066,Other,Poor expertise of online support
7854-EDSSA,Male,46,False,False,False,False,0,United States,California,Santa Rosa,95404,38.526941,-122.709096,35057,Q3,False,0,22,Offer D,True,49.43,True,True,Cable,17,True,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,59.0,1254.7,0.0,0,1087.46,2342.16,3,Churned,True,77,2195,Dissatisfaction,Poor expertise of online support
8869-TORSS,Female,51,False,False,False,False,0,United States,California,Santa Rosa,95405,38.439696,-122.668817,22250,Q3,False,0,48,None,True,33.91,False,True,DSL,13,True,False,True,True,False,False,False,True,One Year,True,Credit Card,60.35,2896.4,0.0,0,1627.6799999999998,4524.08,1,Churned,True,69,2681,Dissatisfaction,Poor expertise of phone support
2115-BFTIW,Male,52,False,False,False,False,0,United States,California,Clearlake Oaks,95423,39.07116,-122.598542,3684,Q3,False,0,25,None,True,24.91,False,True,Fiber Optic,18,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,70.95,1767.35,0.0,20,622.75,2410.1,1,Churned,True,75,4881,Dissatisfaction,Product dissatisfaction
0611-DFXKO,Male,35,False,False,True,False,0,United States,California,Comptche,95427,39.239818,-123.565432,371,Q3,True,1,20,Offer D,True,18.05,False,True,Fiber Optic,5,False,False,False,False,True,True,True,True,Month-to-Month,True,Credit Card,89.0,1820.45,0.0,0,361.0,2181.45,2,Churned,True,78,4594,Dissatisfaction,Service dissatisfaction
7780-OTDSO,Male,51,False,False,True,False,0,United States,California,Covelo,95428,39.83307,-123.178765,2296,Q3,True,1,18,None,True,11.3,True,True,Fiber Optic,16,True,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.4,1742.95,0.0,0,203.4,1946.3500000000001,1,Churned,True,86,2421,Attitude,Attitude of support person
9747-DDZOS,Female,50,False,False,False,False,0,United States,California,Eldridge,95431,38.348884,-122.51699,363,Q3,False,0,1,None,True,3.84,False,True,Fiber Optic,2,False,False,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,73.5,73.5,0.0,0,3.84,77.34,2,Churned,True,74,4378,Dissatisfaction,Network reliability
0564-JJHGS,Male,45,False,False,False,False,0,United States,California,Guerneville,95446,38.52576,-123.013347,4913,Q3,False,0,9,None,True,19.22,True,True,Fiber Optic,10,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,95.5,829.1,0.0,0,172.98,1002.08,2,Churned,True,90,5007,Dissatisfaction,Limited range of services
3348-CFRNX,Female,47,False,False,True,False,0,United States,California,Healdsburg,95448,38.618347,-122.908422,17979,Q3,True,1,28,None,True,37.66,False,True,Fiber Optic,20,True,False,False,False,True,True,True,True,Month-to-Month,True,Credit Card,92.35,2602.9,0.0,0,1054.48,3657.38,1,Churned,True,71,2990,Price,Lack of affordable download/upload speed
1428-GTBJJ,Male,20,True,False,False,False,0,United States,California,Jenner,95450,38.505995,-123.187019,438,Q3,False,0,11,None,True,5.4,False,True,Fiber Optic,41,False,True,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.55,824.75,0.0,0,59.400000000000006,884.15,2,Churned,True,81,4601,Price,Long distance charges
2249-YPRNG,Female,57,False,False,True,False,0,United States,California,The Sea Ranch,95497,38.696659,-123.436861,752,Q3,True,3,20,None,True,28.79,True,True,Fiber Optic,16,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,105.85,2239.65,0.0,0,575.8,2815.45,2,Churned,True,84,4223,Dissatisfaction,Service dissatisfaction
7410-YTJIK,Female,35,False,False,False,False,0,United States,California,Eureka,95501,40.796621,-124.15428,23224,Q3,False,0,7,None,True,18.1,True,True,Fiber Optic,15,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,75.45,480.75,0.0,0,126.70000000000002,607.45,1,Churned,True,75,2872,Competitor,Competitor had better devices
4626-GYCZP,Male,60,False,False,False,False,0,United States,California,Eureka,95503,40.737431,-124.108897,23570,Q3,False,0,7,None,True,15.51,True,True,Fiber Optic,23,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,93.85,635.6,0.0,0,108.57,744.1700000000001,1,Churned,True,79,3506,Competitor,Competitor had better devices
5590-BYNII,Male,51,False,False,False,False,0,United States,California,Bayside,95524,40.825486,-124.049485,1689,Q3,False,0,22,None,True,35.93,True,True,Fiber Optic,17,True,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,100.75,2095.0,0.0,0,790.46,2885.46,2,Churned,True,91,4152,Other,Don't know
3237-AJGEH,Female,43,False,False,True,True,1,United States,California,Bridgeville,95526,40.372532,-123.525626,695,Q3,True,1,3,None,False,0.0,False,True,DSL,19,False,False,False,True,False,False,False,False,Month-to-Month,True,Credit Card,31.0,95.05,0.0,20,0.0,115.05,3,Churned,True,67,5122,Other,Poor expertise of online support
1591-NFNLQ,Male,38,False,False,False,False,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,False,0,51,None,True,5.62,True,True,Fiber Optic,16,False,False,True,False,False,False,False,True,Month-to-Month,False,Credit Card,80.0,4242.35,0.0,0,286.62,4528.97,3,Churned,True,91,4769,Other,Poor expertise of online support
0596-BQCEQ,Female,32,False,False,True,False,0,United States,California,Hydesville,95547,40.557314,-124.081662,1201,Q3,True,1,62,None,True,48.58,False,True,Fiber Optic,13,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,100.15,6283.3,0.0,0,3011.96,9295.26,1,Churned,True,93,4120,Competitor,Competitor had better devices
1481-ZUWZA,Male,52,False,False,False,False,0,United States,California,Klamath,95548,41.572813,-124.035011,1215,Q3,False,0,28,None,True,35.52,True,True,Fiber Optic,26,True,True,False,False,False,True,True,True,Month-to-Month,True,Credit Card,94.5,2659.4,0.0,0,994.5600000000001,3653.96,1,Churned,True,80,5433,Dissatisfaction,Service dissatisfaction
2309-OSFEU,Male,42,False,False,False,False,0,United States,California,Smith River,95567,41.950683,-124.097094,2020,Q3,False,0,10,None,False,0.0,False,True,DSL,30,False,False,False,False,False,True,True,True,Month-to-Month,True,Credit Card,33.9,298.45,0.0,0,0.0,298.45,1,Churned,True,84,2529,Attitude,Attitude of support person
7613-LLQFO,Male,41,False,False,False,False,0,United States,California,Amador City,95601,38.431407,-120.8421,222,Q3,False,0,12,None,True,12.36,True,True,Fiber Optic,23,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,84.45,1059.55,0.0,0,148.32,1207.87,2,Churned,True,91,3330,Dissatisfaction,Limited range of services
2640-PMGFL,Male,35,False,False,False,False,0,United States,California,West Sacramento,95605,38.592745,-121.540036,12756,Q3,False,0,27,None,True,24.72,True,True,Fiber Optic,29,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,79.5,2180.55,0.0,0,667.4399999999999,2847.9900000000002,1,Churned,True,91,2518,Price,Lack of affordable download/upload speed
3801-HMYNL,Male,44,False,False,True,False,0,United States,California,Brooks,95606,38.809804,-122.241383,382,Q3,True,1,1,None,True,32.35,False,True,Fiber Optic,18,False,False,False,False,True,True,True,True,Month-to-Month,False,Mailed Check,89.15,89.15,0.0,0,32.35,121.5,1,Churned,True,68,3123,Competitor,Competitor had better devices
4484-CGXFK,Female,45,False,False,False,False,0,United States,California,El Dorado,95623,38.63153,-120.842609,4097,Q3,False,0,3,None,True,25.96,False,True,DSL,7,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,55.3,196.15,0.0,0,77.88,274.03,1,Churned,True,96,3190,Dissatisfaction,Product dissatisfaction
6214-EDAKZ,Female,32,False,False,True,True,1,United States,California,Elverta,95626,38.734997,-121.463719,6197,Q3,True,1,22,None,True,5.26,False,True,DSL,19,False,True,False,True,False,False,False,False,Month-to-Month,False,Bank Withdrawal,55.15,1206.05,0.0,30,115.72,1351.77,2,Churned,True,79,5115,Dissatisfaction,Service dissatisfaction
6127-ISGTU,Female,34,False,False,True,False,0,United States,California,Garden Valley,95633,38.852544,-120.837669,2536,Q3,True,1,16,None,True,6.82,True,True,Fiber Optic,7,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,84.95,1378.25,0.0,0,109.12,1487.37,3,Churned,True,67,3075,Attitude,Attitude of support person
8740-XLHDR,Male,30,False,False,False,False,0,United States,California,Greenwood,95635,38.921333,-120.897718,1140,Q3,False,0,5,None,False,0.0,False,True,Cable,59,True,True,True,True,False,False,False,True,Month-to-Month,True,Mailed Check,43.25,219.0,0.0,0,0.0,219.0,2,Churned,True,67,5824,Dissatisfaction,Network reliability
1208-DNHLN,Male,60,False,False,True,False,0,United States,California,Grizzly Flats,95636,38.636102,-120.522149,659,Q3,True,1,23,None,True,5.8,True,True,DSL,12,False,False,False,False,False,False,False,True,One Year,True,Credit Card,48.35,1067.15,0.0,0,133.4,1200.5500000000002,2,Churned,True,83,4580,Other,Don't know
1761-AEZZR,Male,59,False,False,False,False,0,United States,California,Guinda,95637,38.830739,-122.196202,228,Q3,False,0,1,None,True,4.04,False,True,Fiber Optic,6,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,79.55,79.55,0.0,0,4.04,83.59,2,Churned,True,72,5593,Other,Don't know
7120-RFMVS,Male,31,False,False,False,False,0,United States,California,Isleton,95641,38.154823,-121.601358,2010,Q3,False,0,1,None,True,6.89,True,True,Fiber Optic,12,False,False,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,84.5,84.5,0.0,0,6.89,91.39,2,Churned,True,73,4340,Price,Price too high
7317-GGVPB,Male,57,False,False,True,False,0,United States,California,Lotus,95651,38.815515,-120.916997,485,Q3,True,1,71,Offer A,True,5.76,True,True,Fiber Optic,11,False,True,True,True,True,True,True,False,Two Year,True,Credit Card,108.6,7690.9,0.0,20,408.96,8119.86,1,Churned,True,90,4982,Dissatisfaction,Product dissatisfaction
